sentence_id,FFD_avg,GD_avg,GPT_avg,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
175,117.78,124.61,138.0,134.0,2412.0,1.22,22.0,13.72,YSD
176,90.4,90.4,181.2,158.0,790.0,1.4,7.0,3.0,YSD
177,179.17,179.17,179.17,179.17,1075.0,1.0,6.0,2.5,YSD
178,111.47,153.0,199.4,179.6,2694.0,1.6,24.0,10.53,YSD
179,105.25,137.5,245.62,216.38,1731.0,1.88,15.0,5.25,YSD
180,111.54,119.69,138.77,138.77,1804.0,1.23,16.0,10.77,YSD
181,109.0,123.87,202.47,150.73,2261.0,1.4,21.0,9.53,YSD
182,134.88,172.81,387.19,271.56,4345.0,2.06,33.0,8.75,YSD
183,97.59,124.41,155.41,141.35,2403.0,1.35,23.0,9.94,YSD
184,173.5,219.5,249.38,249.38,1995.0,1.62,13.0,6.62,YSD
185,122.44,144.78,218.11,195.78,1762.0,1.67,15.0,6.89,YSD
186,103.97,109.87,125.16,115.52,3581.0,1.13,35.0,19.42,YSD
187,125.14,141.29,165.71,141.29,989.0,1.14,8.0,5.71,YSD
188,110.14,132.71,173.43,173.43,1214.0,1.43,10.0,5.0,YSD
189,90.6,105.4,113.2,113.2,1698.0,1.27,19.0,10.93,YSD
190,116.6,121.8,132.15,125.7,2514.0,1.1,22.0,10.55,YSD
191,115.45,121.0,136.64,131.91,1451.0,1.18,13.0,7.91,YSD
192,91.2,95.53,145.13,117.07,1756.0,1.2,18.0,11.47,YSD
193,107.78,157.22,185.78,157.22,1415.0,1.33,12.0,4.44,YSD
194,107.0,119.0,124.45,119.0,1309.0,1.09,12.0,6.91,YSD
195,102.88,129.24,133.24,129.24,2197.0,1.24,21.0,11.29,YSD
196,96.62,146.62,179.77,161.69,2102.0,1.54,20.0,8.15,YSD
197,92.0,150.43,198.43,172.29,1206.0,1.43,10.0,4.57,YSD
198,106.77,142.08,188.85,188.85,2455.0,1.77,23.0,8.08,YSD
199,114.21,144.05,179.95,172.42,3276.0,1.53,29.0,11.95,YSD
200,141.45,185.82,185.82,185.82,2044.0,1.36,15.0,8.27,YSD
201,99.16,125.37,140.74,133.63,2539.0,1.32,25.0,14.89,YSD
202,103.71,103.71,127.43,116.14,813.0,1.14,8.0,4.14,YSD
203,82.57,85.61,91.39,91.39,2102.0,1.09,25.0,18.43,YSD
204,119.45,132.91,186.18,180.27,1983.0,1.64,18.0,9.36,YSD
205,109.0,117.76,152.18,140.88,2395.0,1.35,23.0,8.94,YSD
206,105.62,126.12,143.62,140.12,3643.0,1.35,35.0,16.08,YSD
207,107.23,131.69,177.62,157.92,2053.0,1.54,20.0,8.38,YSD
208,111.86,137.79,151.29,147.14,2060.0,1.21,17.0,8.64,YSD
209,138.2,138.2,163.7,138.2,1382.0,1.0,10.0,6.1,YSD
210,114.07,127.36,175.57,156.29,2188.0,1.36,19.0,9.5,YSD
211,114.31,138.15,206.15,181.54,2360.0,1.69,22.0,7.15,YSD
212,96.21,125.21,139.46,131.83,3164.0,1.33,32.0,16.04,YSD
213,114.31,114.31,123.81,123.81,1981.0,1.06,17.0,10.69,YSD
214,110.12,145.56,178.56,162.62,2602.0,1.5,24.0,9.12,YSD
215,98.56,108.44,137.78,116.33,1047.0,1.22,11.0,5.89,YSD
216,98.62,114.38,259.25,127.5,1020.0,1.25,10.0,7.12,YSD
217,114.22,144.78,163.78,163.78,1474.0,1.44,13.0,7.11,YSD
218,135.22,150.39,177.44,169.5,3051.0,1.28,23.0,10.94,YSD
219,103.71,128.14,128.14,128.14,897.0,1.29,9.0,5.14,YSD
220,102.8,187.6,297.0,231.4,1157.0,1.8,9.0,4.0,YSD
221,110.24,140.71,151.94,143.76,2444.0,1.29,22.0,12.18,YSD
222,108.94,113.61,132.06,113.61,2045.0,1.06,19.0,13.67,YSD
223,109.4,117.4,125.1,125.1,1251.0,1.2,12.0,8.3,YSD
224,98.27,106.73,167.91,134.82,1483.0,1.27,14.0,6.91,YSD
225,103.75,103.75,151.12,135.62,2170.0,1.25,20.0,10.88,YSD
226,108.27,118.73,147.64,147.64,1624.0,1.18,13.0,7.0,YSD
227,149.0,168.0,313.8,225.2,1126.0,1.4,7.0,3.6,YSD
228,139.4,157.67,187.47,168.67,2530.0,1.33,20.0,9.8,YSD
229,114.0,122.89,159.67,143.44,1291.0,1.33,12.0,6.67,YSD
230,120.0,166.8,230.0,182.0,910.0,1.4,7.0,3.8,YSD
231,95.5,95.5,256.5,227.25,909.0,1.5,6.0,2.5,YSD
232,98.0,140.12,156.38,156.38,1251.0,1.38,11.0,5.88,YSD
233,108.55,118.64,167.09,153.18,1685.0,1.45,16.0,8.73,YSD
234,122.38,132.29,152.17,143.08,3434.0,1.21,29.0,14.88,YSD
235,97.73,132.87,169.13,155.87,2338.0,1.4,21.0,9.13,YSD
236,116.29,141.24,185.48,144.86,3042.0,1.29,27.0,14.38,YSD
237,109.03,135.75,153.94,147.25,5301.0,1.33,48.0,24.08,YSD
238,96.82,96.82,106.94,106.94,1818.0,1.06,18.0,12.18,YSD
239,116.38,131.08,171.38,135.92,1767.0,1.23,16.0,7.69,YSD
240,108.78,125.72,173.78,168.39,3031.0,1.61,29.0,12.22,YSD
241,152.36,200.09,217.0,217.0,2387.0,1.64,18.0,9.45,YSD
242,109.0,124.2,209.0,133.0,1330.0,1.2,12.0,6.4,YSD
243,86.67,93.75,114.42,114.42,1373.0,1.17,14.0,8.0,YSD
244,112.3,134.8,143.0,134.8,1348.0,1.1,11.0,5.9,YSD
245,97.67,135.42,158.08,135.42,1625.0,1.42,17.0,9.17,YSD
246,106.2,106.2,209.1,151.2,1512.0,1.4,14.0,8.9,YSD
247,106.0,126.05,145.86,138.23,3041.0,1.27,28.0,15.32,YSD
248,112.3,126.35,177.2,161.25,3225.0,1.5,30.0,12.0,YSD
249,115.34,131.93,166.48,143.97,4175.0,1.24,36.0,19.9,YSD
250,118.82,129.36,129.36,129.36,1423.0,1.09,12.0,9.91,YSD
251,128.91,135.0,201.18,180.0,1980.0,1.36,15.0,8.27,YSD
252,116.0,153.5,349.0,185.12,1481.0,1.62,13.0,6.12,YSD
253,106.1,129.6,146.2,146.2,1462.0,1.4,14.0,9.2,YSD
254,108.31,135.42,156.58,149.5,3887.0,1.35,35.0,15.92,YSD
255,100.71,100.71,142.86,133.5,1869.0,1.29,18.0,9.14,YSD
256,123.69,153.94,180.88,164.69,2635.0,1.44,23.0,11.75,YSD
257,106.0,106.0,157.92,144.92,1739.0,1.42,17.0,8.17,YSD
258,92.09,101.64,127.18,101.64,1118.0,1.09,12.0,8.18,YSD
259,105.43,110.43,161.57,127.43,1784.0,1.21,17.0,8.5,YSD
260,126.0,138.17,152.17,138.17,1658.0,1.17,14.0,8.5,YSD
261,100.14,105.29,131.07,116.36,3258.0,1.14,32.0,16.25,YSD
262,85.26,93.95,121.21,103.37,1964.0,1.16,22.0,16.11,YSD
263,97.0,97.0,152.62,141.88,1135.0,1.25,10.0,5.75,YSD
264,111.22,120.89,134.83,129.11,2324.0,1.17,21.0,13.33,YSD
265,106.12,114.06,168.18,158.0,2686.0,1.53,26.0,9.76,YSD
266,118.5,138.33,159.83,153.0,1836.0,1.33,16.0,8.08,YSD
267,85.33,125.0,317.67,215.0,645.0,1.67,5.0,2.0,YSD
268,125.0,143.0,170.88,143.0,1144.0,1.12,9.0,9.75,YSD
269,114.09,122.82,142.0,130.36,1434.0,1.18,13.0,9.36,YSD
270,111.0,122.57,187.43,169.86,1189.0,1.43,10.0,5.71,YSD
271,103.5,103.5,103.5,103.5,1242.0,1.0,12.0,8.67,YSD
272,87.27,92.73,101.55,92.73,1020.0,1.09,12.0,8.0,YSD
273,112.86,162.57,211.14,191.57,1341.0,1.57,11.0,5.0,YSD
274,131.1,136.6,186.5,174.1,1741.0,1.3,13.0,8.5,YSD
275,121.0,121.0,143.8,121.0,605.0,1.0,5.0,5.0,YSD
276,85.29,93.14,93.14,93.14,652.0,1.14,8.0,8.29,YSD
277,106.62,115.5,152.25,152.25,1218.0,1.38,11.0,10.38,YSD
278,113.93,117.79,209.0,126.71,1774.0,1.14,16.0,9.93,YSD
279,109.82,109.82,159.91,126.27,1389.0,1.09,12.0,6.91,YSD
280,103.88,103.88,133.0,111.75,894.0,1.12,9.0,4.5,YSD
281,107.67,159.67,176.0,159.67,958.0,1.17,7.0,4.33,YSD
282,118.22,149.0,149.0,149.0,1341.0,1.33,12.0,8.78,YSD
283,110.0,128.77,149.0,139.23,4316.0,1.32,41.0,17.74,YSD
284,126.3,138.9,184.6,152.7,1527.0,1.2,12.0,6.5,YSD
285,118.4,186.6,211.8,186.6,933.0,1.4,7.0,3.8,YSD
286,102.1,115.74,136.26,130.61,4049.0,1.26,39.0,19.26,YSD
287,105.44,111.0,149.44,138.0,1242.0,1.22,11.0,7.78,YSD
288,100.18,112.88,148.35,126.82,2156.0,1.24,21.0,15.35,YSD
289,127.33,172.83,188.5,172.83,2074.0,1.42,17.0,7.33,YSD
290,104.33,115.75,136.42,130.08,1561.0,1.33,16.0,7.33,YSD
291,131.73,142.64,227.45,161.18,1773.0,1.27,14.0,6.45,YSD
292,96.64,96.64,138.27,133.55,1469.0,1.27,14.0,7.82,YSD
293,101.14,101.14,129.86,101.14,708.0,1.0,7.0,5.71,YSD
294,84.91,84.91,84.91,84.91,934.0,1.0,11.0,10.45,YSD
295,86.9,86.9,94.6,86.9,869.0,1.0,10.0,6.4,YSD
296,97.56,104.67,124.22,124.22,1118.0,1.22,11.0,8.11,YSD
297,87.89,108.0,235.78,143.22,1289.0,1.56,14.0,4.56,YSD
298,113.0,133.2,189.4,189.4,947.0,1.4,7.0,3.8,YSD
299,95.33,103.33,111.44,103.33,930.0,1.11,10.0,5.67,YSD
300,100.69,106.62,180.1,112.9,3274.0,1.14,33.0,17.0,YSD
301,84.5,89.75,107.92,101.33,1216.0,1.17,14.0,8.42,YSD
302,96.0,96.0,96.0,96.0,1056.0,1.0,11.0,7.55,YSD
303,101.2,117.4,136.1,126.7,1267.0,1.3,13.0,9.3,YSD
304,97.69,105.31,167.77,111.62,1451.0,1.15,15.0,11.54,YSD
305,119.6,133.2,157.1,133.2,1332.0,1.1,11.0,6.2,YSD
306,97.4,115.33,173.87,144.2,2163.0,1.53,23.0,11.8,YSD
307,88.0,88.0,174.33,155.5,1866.0,1.58,19.0,13.42,YSD
308,94.25,102.38,124.62,124.62,997.0,1.25,10.0,6.38,YSD
309,106.54,110.35,128.14,119.97,4439.0,1.14,42.0,26.05,YSD
310,103.78,123.33,127.61,123.33,2220.0,1.17,21.0,12.94,YSD
311,109.4,109.4,203.2,115.8,1158.0,1.1,11.0,5.3,YSD
312,125.71,156.24,156.24,156.24,2656.0,1.24,21.0,11.82,YSD
313,144.17,144.17,181.67,164.83,989.0,1.33,8.0,5.17,YSD
314,96.88,110.71,114.71,110.71,1882.0,1.18,20.0,9.41,YSD
315,108.43,108.43,170.78,114.04,2623.0,1.04,24.0,14.43,YSD
316,98.83,106.35,112.61,112.61,2590.0,1.13,26.0,18.0,YSD
317,104.04,119.92,141.35,129.92,3378.0,1.27,33.0,15.69,YSD
318,106.47,118.93,133.87,123.33,1850.0,1.2,18.0,11.13,YSD
319,110.08,110.08,116.08,110.08,1321.0,1.0,12.0,10.75,YSD
320,111.38,111.38,140.25,111.38,891.0,1.0,8.0,5.0,YSD
321,111.75,126.5,145.5,132.12,2114.0,1.25,20.0,12.31,YSD
322,100.3,112.35,200.95,127.0,2540.0,1.3,26.0,12.7,YSD
323,146.0,146.0,233.67,233.67,701.0,1.33,4.0,3.67,YSD
324,99.64,107.36,122.91,107.36,1181.0,1.09,12.0,7.82,YSD
325,104.67,114.67,178.0,178.0,1068.0,1.5,9.0,3.67,YSD
326,110.64,118.09,152.82,144.36,1588.0,1.36,15.0,7.55,YSD
327,113.29,113.29,113.29,113.29,1586.0,1.0,14.0,12.64,YSD
328,103.0,107.75,123.81,118.62,1898.0,1.12,18.0,14.06,YSD
329,112.0,135.27,151.55,151.55,1667.0,1.27,14.0,8.73,YSD
330,83.43,83.43,93.43,90.71,1905.0,1.05,22.0,15.33,YSD
331,115.72,128.0,140.83,136.17,2451.0,1.22,22.0,12.28,YSD
332,103.91,131.09,147.73,147.73,1625.0,1.36,15.0,6.64,YSD
333,102.5,115.5,115.5,115.5,1386.0,1.17,14.0,10.25,YSD
334,100.25,140.33,239.83,184.5,2214.0,1.58,19.0,10.0,YSD
335,104.53,114.0,125.67,114.0,1710.0,1.13,17.0,10.4,YSD
336,121.94,127.28,138.94,132.17,2379.0,1.11,20.0,12.11,YSD
337,124.5,156.08,170.58,156.08,1873.0,1.25,15.0,6.83,YSD
338,117.42,117.42,148.67,139.67,1676.0,1.17,14.0,8.83,YSD
339,117.67,125.08,144.75,144.75,1737.0,1.17,14.0,9.42,YSD
340,111.12,120.36,168.28,128.72,3218.0,1.16,29.0,18.6,YSD
341,97.5,107.57,120.5,120.5,1687.0,1.21,17.0,8.93,YSD
342,109.73,120.82,134.73,134.73,1482.0,1.27,14.0,8.18,YSD
343,113.93,113.93,162.86,128.71,1802.0,1.07,15.0,11.5,YSD
344,120.6,120.6,202.9,120.6,1206.0,1.0,10.0,5.2,YSD
345,119.29,124.18,124.18,124.18,2111.0,1.06,18.0,12.71,YSD
346,115.67,131.83,137.33,131.83,1582.0,1.17,14.0,9.33,YSD
347,117.42,131.33,149.33,149.33,1792.0,1.17,14.0,9.58,YSD
348,100.1,126.7,138.6,138.6,1386.0,1.5,15.0,8.3,YSD
0,139.75,223.75,246.5,237.3,4746.0,1.65,33.0,11.8,YSL
1,132.62,173.38,210.31,202.44,3239.0,1.62,26.0,7.69,YSL
2,134.86,134.86,175.29,158.64,2221.0,1.21,17.0,7.21,YSL
3,131.88,187.33,209.04,204.71,4913.0,1.67,40.0,12.62,YSL
4,106.95,127.9,282.25,248.7,4974.0,2.15,43.0,11.15,YSL
5,134.97,152.54,274.86,202.8,7098.0,1.51,53.0,17.97,YSL
6,136.73,232.5,391.95,277.23,6099.0,2.0,44.0,11.95,YSL
7,134.65,205.0,262.32,254.29,7883.0,1.84,57.0,16.48,YSL
8,113.69,154.31,387.0,238.23,3097.0,2.15,28.0,6.0,YSL
9,127.18,135.77,194.73,194.73,4284.0,1.59,35.0,10.5,YSL
10,138.81,168.54,212.24,202.49,7492.0,1.54,57.0,20.24,YSL
11,109.32,153.54,170.25,170.25,4767.0,1.61,45.0,15.18,YSL
12,122.22,170.78,281.78,256.0,2304.0,2.44,22.0,4.33,YSL
13,178.5,215.94,301.33,301.33,5424.0,1.83,33.0,8.67,YSL
14,107.57,148.0,481.43,247.33,5194.0,1.81,38.0,11.62,YSL
15,115.91,139.58,225.24,161.94,5344.0,1.36,45.0,17.21,YSL
16,116.55,148.0,168.73,159.09,1750.0,1.27,14.0,5.0,YSL
17,115.12,132.12,198.4,191.65,8241.0,1.65,71.0,22.23,YSL
18,154.24,162.41,199.53,192.29,3269.0,1.41,24.0,8.71,YSL
19,185.6,250.5,590.5,325.3,3253.0,1.8,18.0,4.6,YSL
20,138.05,164.25,164.25,164.25,3285.0,1.2,24.0,10.9,YSL
21,116.1,147.0,202.85,202.85,4057.0,1.75,35.0,13.0,YSL
22,109.93,136.4,287.53,190.2,2853.0,1.53,23.0,7.6,YSL
23,123.44,173.69,201.06,184.38,2950.0,1.38,22.0,9.44,YSL
24,123.13,164.61,218.74,216.9,6724.0,1.77,55.0,16.58,YSL
25,122.46,188.23,258.46,238.23,3097.0,1.92,25.0,8.08,YSL
26,131.8,156.33,216.67,213.07,3196.0,1.6,24.0,7.27,YSL
27,134.1,155.35,390.35,210.65,4213.0,1.7,34.0,9.9,YSL
28,117.37,137.11,200.22,169.02,7775.0,1.41,65.0,24.5,YSL
29,116.44,145.5,281.69,173.31,2773.0,1.56,25.0,8.0,YSL
30,127.15,199.31,248.23,222.62,2894.0,1.62,21.0,7.54,YSL
31,115.23,143.09,167.57,163.18,7180.0,1.43,63.0,25.48,YSL
32,100.0,146.56,320.06,256.56,4618.0,1.94,35.0,9.06,YSL
33,127.92,197.64,292.76,287.24,7181.0,1.96,49.0,13.16,YSL
34,124.5,148.71,221.21,208.0,2912.0,1.5,21.0,6.5,YSL
35,136.14,178.14,205.71,205.71,1440.0,1.57,11.0,3.0,YSL
36,138.92,160.85,259.38,225.0,2925.0,1.62,21.0,6.92,YSL
37,129.14,188.21,262.14,244.64,3425.0,2.0,28.0,7.0,YSL
38,110.77,169.4,276.37,198.83,5965.0,1.7,51.0,15.1,YSL
39,141.0,227.57,279.14,279.14,1954.0,1.43,10.0,3.43,YSL
40,144.06,162.81,205.0,194.0,3104.0,1.44,23.0,8.12,YSL
41,130.86,182.18,240.45,234.77,5165.0,2.0,44.0,11.59,YSL
42,136.33,202.5,253.42,253.42,3041.0,1.83,22.0,7.5,YSL
43,120.25,294.5,369.75,327.0,1308.0,2.0,8.0,2.5,YSL
44,127.65,175.25,193.5,193.5,3870.0,1.55,31.0,10.55,YSL
45,142.62,182.86,195.57,195.57,4107.0,1.57,33.0,13.29,YSL
46,136.88,168.62,213.44,205.19,3283.0,1.62,26.0,9.31,YSL
47,157.38,187.5,257.5,252.62,6568.0,1.54,40.0,13.81,YSL
48,126.44,170.22,196.28,190.67,3432.0,1.56,28.0,9.83,YSL
49,142.48,162.68,220.64,216.88,5422.0,1.6,40.0,12.6,YSL
50,131.08,143.64,249.2,156.76,3919.0,1.28,32.0,12.12,YSL
51,135.47,161.8,208.73,208.73,3131.0,1.47,22.0,8.13,YSL
52,117.0,156.42,184.5,178.42,2141.0,1.5,18.0,6.0,YSL
53,155.5,222.25,222.25,222.25,1778.0,1.75,14.0,5.38,YSL
54,118.38,159.65,183.12,179.04,4655.0,1.38,36.0,14.19,YSL
55,123.49,135.89,154.92,147.95,5474.0,1.27,47.0,20.95,YSL
56,125.46,139.17,182.83,178.88,4293.0,1.42,34.0,11.58,YSL
57,119.5,149.29,181.79,164.5,2303.0,1.43,20.0,6.57,YSL
58,103.14,164.57,335.29,259.71,1818.0,1.86,13.0,4.29,YSL
59,108.44,133.33,371.56,216.89,1952.0,1.89,17.0,4.0,YSL
60,138.29,150.21,203.21,179.57,2514.0,1.36,19.0,8.64,YSL
61,122.89,150.56,195.39,182.61,3287.0,1.56,28.0,11.06,YSL
62,182.33,247.0,247.0,247.0,1482.0,1.67,10.0,4.0,YSL
63,131.92,162.67,266.25,266.25,3195.0,2.08,25.0,5.5,YSL
64,127.17,375.83,375.83,375.83,2255.0,2.33,14.0,4.33,YSL
65,138.5,188.57,244.79,244.79,3427.0,1.86,26.0,7.86,YSL
66,132.42,170.75,220.0,202.17,2426.0,1.58,19.0,5.5,YSL
67,127.8,175.93,185.33,185.33,2780.0,1.53,23.0,8.6,YSL
68,121.29,303.71,323.57,323.57,2265.0,2.71,19.0,3.14,YSL
69,118.96,135.73,189.46,189.46,4926.0,1.62,42.0,13.23,YSL
70,120.0,150.55,196.75,196.75,3935.0,1.75,35.0,10.0,YSL
71,216.0,298.83,393.5,316.0,1896.0,1.83,11.0,3.33,YSL
72,108.5,116.0,246.3,148.1,1481.0,1.4,14.0,7.9,YSL
73,129.56,161.67,221.11,177.33,1596.0,1.33,12.0,6.44,YSL
74,134.75,145.2,169.4,165.6,3312.0,1.4,28.0,9.75,YSL
75,216.4,277.0,277.0,277.0,1385.0,1.4,7.0,3.2,YSL
76,111.0,143.9,307.3,180.8,1808.0,1.5,15.0,5.2,YSL
77,187.2,266.6,310.4,266.6,1333.0,1.6,8.0,3.0,YSL
78,105.12,133.24,157.35,157.35,2675.0,1.47,25.0,8.88,YSL
79,135.5,224.0,224.0,224.0,896.0,1.75,7.0,1.5,YSL
80,172.11,196.61,225.89,209.83,3777.0,1.39,25.0,8.72,YSL
81,104.29,115.64,121.5,115.64,1619.0,1.14,16.0,7.79,YSL
82,128.27,161.55,197.36,161.55,1777.0,1.09,12.0,5.45,YSL
83,111.17,125.22,168.83,168.83,3039.0,1.5,27.0,10.39,YSL
84,121.42,153.58,183.05,175.42,3333.0,1.53,29.0,10.26,YSL
85,144.57,144.57,304.86,254.57,1782.0,1.86,13.0,3.0,YSL
86,141.5,172.92,399.33,209.33,2512.0,1.75,21.0,6.0,YSL
87,138.75,150.56,166.12,166.12,2658.0,1.25,20.0,9.0,YSL
88,125.7,157.85,183.0,175.8,3516.0,1.45,29.0,9.75,YSL
89,108.93,115.37,169.15,146.52,3956.0,1.33,36.0,14.11,YSL
90,120.58,149.89,186.21,177.42,3371.0,1.42,27.0,10.21,YSL
91,129.87,139.0,190.47,144.93,2174.0,1.2,18.0,8.33,YSL
92,119.77,143.46,304.54,157.69,2050.0,1.38,18.0,6.0,YSL
93,114.71,153.0,160.95,160.95,3380.0,1.38,29.0,12.71,YSL
94,122.77,122.77,249.62,154.77,2012.0,1.23,16.0,8.46,YSL
95,115.64,115.64,174.57,162.5,2275.0,1.43,20.0,6.86,YSL
96,107.75,119.67,119.67,119.67,1436.0,1.17,14.0,8.67,YSL
97,107.6,116.3,186.8,157.1,1571.0,1.4,14.0,5.3,YSL
98,130.64,160.27,183.64,183.64,2020.0,1.45,16.0,6.45,YSL
99,130.41,152.82,181.29,173.71,2953.0,1.41,24.0,9.24,YSL
100,102.64,155.82,191.27,182.09,2003.0,1.64,18.0,6.0,YSL
101,121.33,167.5,179.42,179.42,2153.0,1.58,19.0,5.5,YSL
102,120.62,141.0,151.12,148.08,3850.0,1.27,33.0,15.42,YSL
103,116.07,138.21,294.79,174.71,2446.0,1.5,21.0,7.71,YSL
104,120.44,149.78,173.72,159.83,2877.0,1.33,24.0,9.0,YSL
105,142.15,174.46,285.69,251.62,3271.0,1.85,24.0,6.0,YSL
106,133.73,156.4,207.4,183.47,2752.0,1.4,21.0,7.4,YSL
107,122.62,144.38,201.08,183.08,2380.0,1.54,20.0,6.23,YSL
108,114.5,254.0,335.0,318.17,1909.0,2.67,16.0,2.5,YSL
109,125.75,207.08,285.67,271.75,3261.0,2.42,29.0,6.0,YSL
110,135.55,162.0,246.55,230.27,2533.0,1.91,21.0,5.0,YSL
111,108.5,135.9,257.2,244.4,2444.0,2.1,21.0,5.0,YSL
112,115.08,129.54,186.62,170.23,2213.0,1.46,19.0,6.69,YSL
113,109.8,126.9,188.8,175.2,1752.0,1.7,17.0,5.0,YSL
114,145.74,174.32,199.1,194.19,6020.0,1.45,45.0,17.97,YSL
115,150.0,161.17,199.67,199.67,2396.0,1.58,19.0,6.67,YSL
116,120.05,120.05,164.73,162.09,3566.0,1.32,29.0,11.91,YSL
117,127.41,153.86,160.59,153.86,3385.0,1.23,27.0,12.91,YSL
118,161.25,206.5,297.5,230.0,920.0,1.5,6.0,3.25,YSL
119,112.71,142.94,193.76,182.0,3094.0,1.53,26.0,8.82,YSL
120,127.2,147.5,232.3,225.6,2256.0,1.6,16.0,4.5,YSL
121,109.44,120.22,159.44,141.06,2539.0,1.28,23.0,8.89,YSL
122,139.33,147.78,147.78,147.78,1330.0,1.11,10.0,5.0,YSL
123,117.0,170.44,203.78,193.89,1745.0,1.78,16.0,4.11,YSL
124,120.37,135.0,154.68,148.16,2815.0,1.26,24.0,9.63,YSL
125,122.64,174.0,186.36,186.36,2609.0,1.43,20.0,8.21,YSL
126,121.18,152.36,307.0,186.73,2054.0,1.45,16.0,5.91,YSL
127,172.56,225.56,225.56,225.56,2030.0,1.44,13.0,4.67,YSL
128,132.43,163.26,208.35,196.04,4509.0,1.65,38.0,13.35,YSL
129,119.71,119.71,128.47,128.47,2184.0,1.06,18.0,9.35,YSL
130,126.12,146.38,163.56,146.38,2342.0,1.12,18.0,8.25,YSL
131,125.0,146.0,307.0,250.25,2002.0,2.12,17.0,3.5,YSL
132,158.6,184.93,399.0,243.67,3655.0,1.6,24.0,7.0,YSL
133,117.4,130.05,515.85,213.15,4263.0,1.9,38.0,10.45,YSL
134,128.18,146.91,146.91,146.91,3232.0,1.23,27.0,12.95,YSL
135,125.14,165.93,177.14,165.93,2323.0,1.43,20.0,6.93,YSL
136,125.71,158.94,205.24,198.06,3367.0,1.65,28.0,9.12,YSL
137,114.1,163.9,395.4,220.8,2208.0,1.9,19.0,4.5,YSL
138,120.11,134.53,168.26,163.84,3113.0,1.42,27.0,9.84,YSL
139,116.5,157.58,157.58,157.58,1891.0,1.42,17.0,6.42,YSL
140,109.25,156.67,186.0,170.83,2050.0,1.42,17.0,6.33,YSL
141,123.32,131.47,157.58,150.63,2862.0,1.26,24.0,11.68,YSL
142,117.81,132.81,132.81,132.81,2125.0,1.19,19.0,10.5,YSL
143,120.52,149.67,185.67,185.67,3899.0,1.52,32.0,11.81,YSL
144,150.4,168.4,238.5,225.6,2256.0,1.6,16.0,5.5,YSL
145,114.58,155.5,212.08,192.5,2310.0,1.67,20.0,5.5,YSL
146,116.04,145.17,222.39,217.74,5008.0,2.04,47.0,11.52,YSL
147,117.0,127.82,136.95,136.95,3013.0,1.18,26.0,11.27,YSL
148,119.76,139.47,175.12,170.47,2898.0,1.41,24.0,8.88,YSL
149,130.65,179.18,210.35,201.53,3426.0,1.65,28.0,10.88,YSL
150,102.0,170.0,279.5,279.5,1118.0,2.25,9.0,1.5,YSL
151,130.35,149.35,149.35,149.35,3435.0,1.26,29.0,14.61,YSL
152,111.0,133.0,140.0,140.0,1400.0,1.3,13.0,6.0,YSL
153,115.37,141.58,149.21,149.21,2835.0,1.32,25.0,14.47,YSL
154,159.86,159.86,280.71,186.71,1307.0,1.29,9.0,3.0,YSL
155,143.23,157.62,207.31,190.69,2479.0,1.38,18.0,6.23,YSL
156,111.92,117.67,128.83,117.67,1412.0,1.08,13.0,5.83,YSL
157,115.5,133.45,171.25,165.8,3316.0,1.4,28.0,10.45,YSL
158,126.3,169.2,238.1,218.6,2186.0,1.8,18.0,4.8,YSL
159,123.52,138.43,157.09,148.61,3418.0,1.22,28.0,12.91,YSL
160,105.75,123.08,170.75,139.25,1671.0,1.25,15.0,6.0,YSL
161,128.06,150.18,157.82,150.18,2553.0,1.24,21.0,9.35,YSL
162,127.19,132.94,159.81,132.94,2127.0,1.06,17.0,9.19,YSL
163,147.25,197.0,261.0,228.0,912.0,1.75,7.0,2.25,YSL
164,155.5,188.38,188.38,188.38,1507.0,1.38,11.0,5.0,YSL
165,139.94,143.06,159.06,149.03,5067.0,1.09,37.0,21.12,YSL
166,99.91,99.91,168.09,128.64,1415.0,1.27,14.0,8.18,YSL
167,105.0,122.16,141.72,138.56,3464.0,1.24,31.0,15.24,YSL
168,112.81,140.33,187.9,150.95,3170.0,1.43,30.0,15.0,YSL
169,131.9,146.86,146.86,146.86,3084.0,1.19,25.0,14.43,YSL
170,127.09,151.32,181.82,175.45,3860.0,1.45,32.0,11.32,YSL
171,119.06,150.5,231.0,221.67,3990.0,1.67,30.0,10.72,YSL
172,119.93,145.59,190.78,186.85,5045.0,1.52,41.0,14.93,YSL
173,126.14,132.86,185.0,172.91,3804.0,1.36,30.0,11.36,YSL
174,110.35,154.12,181.27,168.23,4374.0,1.5,39.0,14.23,YSL
175,134.54,157.12,174.69,169.77,4414.0,1.27,33.0,13.62,YSL
176,233.6,233.6,304.4,233.6,1168.0,1.0,5.0,2.0,YSL
177,132.4,236.2,315.6,315.6,1578.0,2.6,13.0,2.2,YSL
178,108.18,130.71,148.71,137.47,2337.0,1.18,20.0,11.29,YSL
179,134.7,166.3,186.9,186.9,1869.0,1.5,15.0,5.0,YSL
180,124.53,132.41,153.06,141.59,2407.0,1.18,20.0,9.59,YSL
181,128.33,157.27,174.6,174.6,2619.0,1.4,21.0,7.67,YSL
182,127.29,131.35,161.47,161.47,2745.0,1.29,22.0,8.94,YSL
