sentence_id,FFD_avg,FFD_sum,GD_avg,GD_sum,GPT_avg,GPT_sum,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
106,114.82,1263.0,124.09,1365.0,166.0,1826.0,155.91,1715.0,1.36,15.0,8.64,YSD
107,105.83,1270.0,134.92,1619.0,152.33,1828.0,134.92,1619.0,1.33,16.0,8.5,YSD
108,130.4,652.0,144.0,720.0,187.0,935.0,160.8,804.0,1.4,7.0,3.6,YSD
109,119.6,1196.0,247.3,2473.0,279.8,2798.0,261.4,2614.0,1.9,19.0,7.3,YSD
110,129.4,1294.0,139.2,1392.0,184.1,1841.0,164.3,1643.0,1.4,14.0,6.3,YSD
111,109.4,1094.0,120.1,1201.0,202.6,2026.0,191.3,1913.0,1.7,17.0,5.0,YSD
112,118.0,1298.0,123.91,1363.0,175.91,1935.0,163.73,1801.0,1.36,15.0,7.0,YSD
113,109.11,982.0,130.33,1173.0,186.67,1680.0,178.11,1603.0,1.44,13.0,5.89,YSD
114,107.72,3124.0,133.69,3877.0,166.03,4815.0,146.72,4255.0,1.34,39.0,19.28,YSD
115,103.71,1452.0,107.29,1502.0,184.0,2576.0,163.07,2283.0,1.64,23.0,7.64,YSD
116,109.39,1969.0,118.5,2133.0,177.94,3203.0,161.06,2899.0,1.33,24.0,14.0,YSD
117,118.62,2491.0,166.86,3504.0,212.19,4456.0,201.76,4237.0,1.52,32.0,13.1,YSD
118,115.0,575.0,115.0,575.0,201.0,1005.0,178.4,892.0,1.6,8.0,4.0,YSD
119,123.77,1609.0,157.23,2044.0,197.38,2566.0,184.54,2399.0,1.38,18.0,8.62,YSD
120,132.71,929.0,142.86,1000.0,280.29,1962.0,236.14,1653.0,1.57,11.0,6.29,YSD
121,157.0,1884.0,157.0,1884.0,214.67,2576.0,214.67,2576.0,1.42,17.0,10.42,YSD
122,108.75,870.0,108.75,870.0,158.5,1268.0,147.12,1177.0,1.25,10.0,5.38,YSD
123,108.67,652.0,156.33,938.0,311.33,1868.0,290.83,1745.0,2.33,14.0,5.33,YSD
124,100.72,1813.0,124.28,2237.0,161.61,2909.0,144.11,2594.0,1.33,24.0,10.11,YSD
125,107.18,1179.0,152.18,1674.0,171.09,1882.0,171.09,1882.0,1.45,16.0,8.82,YSD
126,152.44,1372.0,213.89,1925.0,289.44,2605.0,227.33,2046.0,1.56,14.0,6.33,YSD
127,119.38,955.0,128.25,1026.0,151.12,1209.0,151.12,1209.0,1.25,10.0,5.25,YSD
128,110.19,2314.0,127.29,2673.0,182.05,3823.0,140.14,2943.0,1.24,26.0,13.95,YSD
129,131.27,1444.0,141.82,1560.0,157.91,1737.0,157.91,1737.0,1.18,13.0,10.0,YSD
130,108.86,1524.0,166.79,2335.0,202.14,2830.0,177.64,2487.0,1.5,21.0,8.43,YSD
131,119.29,835.0,169.0,1183.0,190.71,1335.0,169.0,1183.0,1.43,10.0,4.0,YSD
132,125.08,1626.0,160.23,2083.0,201.38,2618.0,180.38,2345.0,1.38,18.0,6.31,YSD
133,118.5,1659.0,142.57,1996.0,153.79,2153.0,142.57,1996.0,1.29,18.0,10.36,YSD
134,125.72,3143.0,127.88,3197.0,169.52,4238.0,153.52,3838.0,1.32,33.0,14.64,YSD
135,112.92,1355.0,123.58,1483.0,227.17,2726.0,174.0,2088.0,1.58,19.0,7.0,YSD
136,117.5,1880.0,129.62,2074.0,206.56,3305.0,176.12,2818.0,1.56,25.0,10.62,YSD
137,106.5,852.0,143.62,1149.0,193.25,1546.0,184.88,1479.0,1.62,13.0,5.0,YSD
138,119.79,1677.0,134.29,1880.0,176.5,2471.0,160.79,2251.0,1.36,19.0,10.71,YSD
139,126.25,1515.0,126.25,1515.0,156.83,1882.0,126.25,1515.0,1.0,12.0,5.58,YSD
140,132.64,1459.0,151.91,1671.0,182.55,2008.0,151.91,1671.0,1.18,13.0,5.82,YSD
141,146.93,2204.0,176.33,2645.0,188.67,2830.0,176.33,2645.0,1.33,20.0,11.87,YSD
142,98.93,1385.0,123.07,1723.0,134.0,1876.0,134.0,1876.0,1.29,18.0,11.43,YSD
143,98.1,1962.0,102.2,2044.0,131.7,2634.0,128.9,2578.0,1.25,25.0,12.25,YSD
144,88.91,978.0,88.91,978.0,170.45,1875.0,142.73,1570.0,1.45,16.0,7.45,YSD
145,123.67,1113.0,163.67,1473.0,259.44,2335.0,227.78,2050.0,1.67,15.0,5.78,YSD
146,126.11,2396.0,167.68,3186.0,177.63,3375.0,177.63,3375.0,1.42,27.0,12.37,YSD
147,114.53,1947.0,123.65,2102.0,144.0,2448.0,139.35,2369.0,1.24,21.0,11.12,YSD
148,111.5,1561.0,126.14,1766.0,131.43,1840.0,126.14,1766.0,1.07,15.0,10.43,YSD
149,124.83,2247.0,130.72,2353.0,146.72,2641.0,130.72,2353.0,1.06,19.0,10.44,YSD
150,99.8,499.0,114.2,571.0,193.6,968.0,172.4,862.0,1.6,8.0,2.0,YSD
151,98.71,2073.0,101.76,2137.0,183.0,3843.0,121.29,2547.0,1.19,25.0,14.95,YSD
152,127.71,894.0,148.71,1041.0,148.71,1041.0,148.71,1041.0,1.29,9.0,7.0,YSD
153,107.82,2372.0,107.82,2372.0,120.09,2642.0,116.32,2559.0,1.05,23.0,14.0,YSD
154,133.4,667.0,193.8,969.0,229.4,1147.0,193.8,969.0,1.4,7.0,3.6,YSD
155,125.44,1129.0,131.44,1183.0,194.78,1753.0,187.56,1688.0,1.33,12.0,7.67,YSD
156,106.2,1062.0,113.3,1133.0,152.5,1525.0,129.9,1299.0,1.3,13.0,6.8,YSD
157,111.53,1896.0,170.18,2893.0,183.12,3113.0,170.18,2893.0,1.41,24.0,10.12,YSD
158,122.22,1100.0,122.22,1100.0,189.33,1704.0,152.78,1375.0,1.33,12.0,4.89,YSD
159,118.71,2493.0,134.0,2814.0,145.67,3059.0,145.67,3059.0,1.24,26.0,12.9,YSD
160,100.78,907.0,100.78,907.0,155.11,1396.0,142.89,1286.0,1.22,11.0,6.67,YSD
161,147.08,1912.0,172.69,2245.0,186.31,2422.0,186.31,2422.0,1.31,17.0,10.46,YSD
162,95.67,1148.0,107.75,1293.0,180.42,2165.0,137.58,1651.0,1.33,16.0,9.33,YSD
163,98.0,392.0,98.0,392.0,292.25,1169.0,292.25,1169.0,2.0,8.0,3.25,YSD
164,107.71,754.0,107.71,754.0,171.43,1200.0,155.14,1086.0,1.29,9.0,4.43,YSD
165,118.09,4015.0,129.85,4415.0,160.41,5454.0,150.56,5119.0,1.29,44.0,20.53,YSD
166,105.67,1268.0,110.42,1325.0,126.58,1519.0,119.42,1433.0,1.17,14.0,6.67,YSD
167,92.0,1656.0,97.67,1758.0,97.67,1758.0,97.67,1758.0,1.06,19.0,13.72,YSD
168,124.59,2741.0,140.09,3082.0,161.05,3543.0,152.32,3351.0,1.32,29.0,16.27,YSD
169,101.38,2129.0,115.48,2425.0,125.19,2629.0,122.05,2563.0,1.24,26.0,14.38,YSD
170,109.68,2084.0,142.26,2703.0,153.74,2921.0,150.32,2856.0,1.16,22.0,10.74,YSD
171,122.67,2208.0,136.17,2451.0,151.44,2726.0,147.17,2649.0,1.17,21.0,10.72,YSD
172,93.29,2239.0,106.46,2555.0,154.21,3701.0,113.25,2718.0,1.25,30.0,15.38,YSD
173,100.47,1708.0,139.0,2363.0,215.59,3665.0,187.47,3187.0,1.59,27.0,10.12,YSD
174,126.68,2407.0,155.63,2957.0,171.21,3253.0,171.21,3253.0,1.26,24.0,14.26,YSD
175,117.78,2120.0,124.61,2243.0,138.0,2484.0,134.0,2412.0,1.22,22.0,13.72,YSD
176,90.4,452.0,90.4,452.0,181.2,906.0,158.0,790.0,1.4,7.0,3.0,YSD
177,179.17,1075.0,179.17,1075.0,179.17,1075.0,179.17,1075.0,1.0,6.0,2.5,YSD
178,111.47,1672.0,153.0,2295.0,199.4,2991.0,179.6,2694.0,1.6,24.0,10.53,YSD
179,105.25,842.0,137.5,1100.0,245.62,1965.0,216.38,1731.0,1.88,15.0,5.25,YSD
180,111.54,1450.0,119.69,1556.0,138.77,1804.0,138.77,1804.0,1.23,16.0,10.77,YSD
181,109.0,1635.0,123.87,1858.0,202.47,3037.0,150.73,2261.0,1.4,21.0,9.53,YSD
182,134.88,2158.0,172.81,2765.0,387.19,6195.0,271.56,4345.0,2.06,33.0,8.75,YSD
183,97.59,1659.0,124.41,2115.0,155.41,2642.0,141.35,2403.0,1.35,23.0,9.94,YSD
184,173.5,1388.0,219.5,1756.0,249.38,1995.0,249.38,1995.0,1.62,13.0,6.62,YSD
185,122.44,1102.0,144.78,1303.0,218.11,1963.0,195.78,1762.0,1.67,15.0,6.89,YSD
186,103.97,3223.0,109.87,3406.0,125.16,3880.0,115.52,3581.0,1.13,35.0,19.42,YSD
187,125.14,876.0,141.29,989.0,165.71,1160.0,141.29,989.0,1.14,8.0,5.71,YSD
188,110.14,771.0,132.71,929.0,173.43,1214.0,173.43,1214.0,1.43,10.0,5.0,YSD
189,90.6,1359.0,105.4,1581.0,113.2,1698.0,113.2,1698.0,1.27,19.0,10.93,YSD
190,116.6,2332.0,121.8,2436.0,132.15,2643.0,125.7,2514.0,1.1,22.0,10.55,YSD
191,115.45,1270.0,121.0,1331.0,136.64,1503.0,131.91,1451.0,1.18,13.0,7.91,YSD
192,91.2,1368.0,95.53,1433.0,145.13,2177.0,117.07,1756.0,1.2,18.0,11.47,YSD
193,107.78,970.0,157.22,1415.0,185.78,1672.0,157.22,1415.0,1.33,12.0,4.44,YSD
194,107.0,1177.0,119.0,1309.0,124.45,1369.0,119.0,1309.0,1.09,12.0,6.91,YSD
195,102.88,1749.0,129.24,2197.0,133.24,2265.0,129.24,2197.0,1.24,21.0,11.29,YSD
196,96.62,1256.0,146.62,1906.0,179.77,2337.0,161.69,2102.0,1.54,20.0,8.15,YSD
197,92.0,644.0,150.43,1053.0,198.43,1389.0,172.29,1206.0,1.43,10.0,4.57,YSD
198,106.77,1388.0,142.08,1847.0,188.85,2455.0,188.85,2455.0,1.77,23.0,8.08,YSD
199,114.21,2170.0,144.05,2737.0,179.95,3419.0,172.42,3276.0,1.53,29.0,11.95,YSD
200,141.45,1556.0,185.82,2044.0,185.82,2044.0,185.82,2044.0,1.36,15.0,8.27,YSD
201,99.16,1884.0,125.37,2382.0,140.74,2674.0,133.63,2539.0,1.32,25.0,14.89,YSD
202,103.71,726.0,103.71,726.0,127.43,892.0,116.14,813.0,1.14,8.0,4.14,YSD
203,82.57,1899.0,85.61,1969.0,91.39,2102.0,91.39,2102.0,1.09,25.0,18.43,YSD
204,119.45,1314.0,132.91,1462.0,186.18,2048.0,180.27,1983.0,1.64,18.0,9.36,YSD
205,109.0,1853.0,117.76,2002.0,152.18,2587.0,140.88,2395.0,1.35,23.0,8.94,YSD
206,105.62,2746.0,126.12,3279.0,143.62,3734.0,140.12,3643.0,1.35,35.0,16.08,YSD
207,107.23,1394.0,131.69,1712.0,177.62,2309.0,157.92,2053.0,1.54,20.0,8.38,YSD
208,111.86,1566.0,137.79,1929.0,151.29,2118.0,147.14,2060.0,1.21,17.0,8.64,YSD
209,138.2,1382.0,138.2,1382.0,163.7,1637.0,138.2,1382.0,1.0,10.0,6.1,YSD
210,114.07,1597.0,127.36,1783.0,175.57,2458.0,156.29,2188.0,1.36,19.0,9.5,YSD
211,114.31,1486.0,138.15,1796.0,206.15,2680.0,181.54,2360.0,1.69,22.0,7.15,YSD
212,96.21,2309.0,125.21,3005.0,139.46,3347.0,131.83,3164.0,1.33,32.0,16.04,YSD
213,114.31,1829.0,114.31,1829.0,123.81,1981.0,123.81,1981.0,1.06,17.0,10.69,YSD
214,110.12,1762.0,145.56,2329.0,178.56,2857.0,162.62,2602.0,1.5,24.0,9.12,YSD
215,98.56,887.0,108.44,976.0,137.78,1240.0,116.33,1047.0,1.22,11.0,5.89,YSD
216,98.62,789.0,114.38,915.0,259.25,2074.0,127.5,1020.0,1.25,10.0,7.12,YSD
217,114.22,1028.0,144.78,1303.0,163.78,1474.0,163.78,1474.0,1.44,13.0,7.11,YSD
218,135.22,2434.0,150.39,2707.0,177.44,3194.0,169.5,3051.0,1.28,23.0,10.94,YSD
219,103.71,726.0,128.14,897.0,128.14,897.0,128.14,897.0,1.29,9.0,5.14,YSD
220,102.8,514.0,187.6,938.0,297.0,1485.0,231.4,1157.0,1.8,9.0,4.0,YSD
221,110.24,1874.0,140.71,2392.0,151.94,2583.0,143.76,2444.0,1.29,22.0,12.18,YSD
222,108.94,1961.0,113.61,2045.0,132.06,2377.0,113.61,2045.0,1.06,19.0,13.67,YSD
223,109.4,1094.0,117.4,1174.0,125.1,1251.0,125.1,1251.0,1.2,12.0,8.3,YSD
224,98.27,1081.0,106.73,1174.0,167.91,1847.0,134.82,1483.0,1.27,14.0,6.91,YSD
225,103.75,1660.0,103.75,1660.0,151.12,2418.0,135.62,2170.0,1.25,20.0,10.88,YSD
226,108.27,1191.0,118.73,1306.0,147.64,1624.0,147.64,1624.0,1.18,13.0,7.0,YSD
227,149.0,745.0,168.0,840.0,313.8,1569.0,225.2,1126.0,1.4,7.0,3.6,YSD
228,139.4,2091.0,157.67,2365.0,187.47,2812.0,168.67,2530.0,1.33,20.0,9.8,YSD
229,114.0,1026.0,122.89,1106.0,159.67,1437.0,143.44,1291.0,1.33,12.0,6.67,YSD
230,120.0,600.0,166.8,834.0,230.0,1150.0,182.0,910.0,1.4,7.0,3.8,YSD
231,95.5,382.0,95.5,382.0,256.5,1026.0,227.25,909.0,1.5,6.0,2.5,YSD
232,98.0,784.0,140.12,1121.0,156.38,1251.0,156.38,1251.0,1.38,11.0,5.88,YSD
233,108.55,1194.0,118.64,1305.0,167.09,1838.0,153.18,1685.0,1.45,16.0,8.73,YSD
234,122.38,2937.0,132.29,3175.0,152.17,3652.0,143.08,3434.0,1.21,29.0,14.88,YSD
235,97.73,1466.0,132.87,1993.0,169.13,2537.0,155.87,2338.0,1.4,21.0,9.13,YSD
236,116.29,2442.0,141.24,2966.0,185.48,3895.0,144.86,3042.0,1.29,27.0,14.38,YSD
237,109.03,3925.0,135.75,4887.0,153.94,5542.0,147.25,5301.0,1.33,48.0,24.08,YSD
238,96.82,1646.0,96.82,1646.0,106.94,1818.0,106.94,1818.0,1.06,18.0,12.18,YSD
239,116.38,1513.0,131.08,1704.0,171.38,2228.0,135.92,1767.0,1.23,16.0,7.69,YSD
240,108.78,1958.0,125.72,2263.0,173.78,3128.0,168.39,3031.0,1.61,29.0,12.22,YSD
241,152.36,1676.0,200.09,2201.0,217.0,2387.0,217.0,2387.0,1.64,18.0,9.45,YSD
242,109.0,1090.0,124.2,1242.0,209.0,2090.0,133.0,1330.0,1.2,12.0,6.4,YSD
243,86.67,1040.0,93.75,1125.0,114.42,1373.0,114.42,1373.0,1.17,14.0,8.0,YSD
244,112.3,1123.0,134.8,1348.0,143.0,1430.0,134.8,1348.0,1.1,11.0,5.9,YSD
245,97.67,1172.0,135.42,1625.0,158.08,1897.0,135.42,1625.0,1.42,17.0,9.17,YSD
246,106.2,1062.0,106.2,1062.0,209.1,2091.0,151.2,1512.0,1.4,14.0,8.9,YSD
247,106.0,2332.0,126.05,2773.0,145.86,3209.0,138.23,3041.0,1.27,28.0,15.32,YSD
248,112.3,2246.0,126.35,2527.0,177.2,3544.0,161.25,3225.0,1.5,30.0,12.0,YSD
249,115.34,3345.0,131.93,3826.0,166.48,4828.0,143.97,4175.0,1.24,36.0,19.9,YSD
250,118.82,1307.0,129.36,1423.0,129.36,1423.0,129.36,1423.0,1.09,12.0,9.91,YSD
251,128.91,1418.0,135.0,1485.0,201.18,2213.0,180.0,1980.0,1.36,15.0,8.27,YSD
252,116.0,928.0,153.5,1228.0,349.0,2792.0,185.12,1481.0,1.62,13.0,6.12,YSD
253,106.1,1061.0,129.6,1296.0,146.2,1462.0,146.2,1462.0,1.4,14.0,9.2,YSD
254,108.31,2816.0,135.42,3521.0,156.58,4071.0,149.5,3887.0,1.35,35.0,15.92,YSD
255,100.71,1410.0,100.71,1410.0,142.86,2000.0,133.5,1869.0,1.29,18.0,9.14,YSD
256,123.69,1979.0,153.94,2463.0,180.88,2894.0,164.69,2635.0,1.44,23.0,11.75,YSD
257,106.0,1272.0,106.0,1272.0,157.92,1895.0,144.92,1739.0,1.42,17.0,8.17,YSD
258,92.09,1013.0,101.64,1118.0,127.18,1399.0,101.64,1118.0,1.09,12.0,8.18,YSD
259,105.43,1476.0,110.43,1546.0,161.57,2262.0,127.43,1784.0,1.21,17.0,8.5,YSD
260,126.0,1512.0,138.17,1658.0,152.17,1826.0,138.17,1658.0,1.17,14.0,8.5,YSD
261,100.14,2804.0,105.29,2948.0,131.07,3670.0,116.36,3258.0,1.14,32.0,16.25,YSD
262,85.26,1620.0,93.95,1785.0,121.21,2303.0,103.37,1964.0,1.16,22.0,16.11,YSD
263,97.0,776.0,97.0,776.0,152.62,1221.0,141.88,1135.0,1.25,10.0,5.75,YSD
264,111.22,2002.0,120.89,2176.0,134.83,2427.0,129.11,2324.0,1.17,21.0,13.33,YSD
265,106.12,1804.0,114.06,1939.0,168.18,2859.0,158.0,2686.0,1.53,26.0,9.76,YSD
266,118.5,1422.0,138.33,1660.0,159.83,1918.0,153.0,1836.0,1.33,16.0,8.08,YSD
267,85.33,256.0,125.0,375.0,317.67,953.0,215.0,645.0,1.67,5.0,2.0,YSD
268,125.0,1000.0,143.0,1144.0,170.88,1367.0,143.0,1144.0,1.12,9.0,9.75,YSD
269,114.09,1255.0,122.82,1351.0,142.0,1562.0,130.36,1434.0,1.18,13.0,9.36,YSD
270,111.0,777.0,122.57,858.0,187.43,1312.0,169.86,1189.0,1.43,10.0,5.71,YSD
271,103.5,1242.0,103.5,1242.0,103.5,1242.0,103.5,1242.0,1.0,12.0,8.67,YSD
272,87.27,960.0,92.73,1020.0,101.55,1117.0,92.73,1020.0,1.09,12.0,8.0,YSD
273,112.86,790.0,162.57,1138.0,211.14,1478.0,191.57,1341.0,1.57,11.0,5.0,YSD
274,131.1,1311.0,136.6,1366.0,186.5,1865.0,174.1,1741.0,1.3,13.0,8.5,YSD
275,121.0,605.0,121.0,605.0,143.8,719.0,121.0,605.0,1.0,5.0,5.0,YSD
276,85.29,597.0,93.14,652.0,93.14,652.0,93.14,652.0,1.14,8.0,8.29,YSD
277,106.62,853.0,115.5,924.0,152.25,1218.0,152.25,1218.0,1.38,11.0,10.38,YSD
278,113.93,1595.0,117.79,1649.0,209.0,2926.0,126.71,1774.0,1.14,16.0,9.93,YSD
279,109.82,1208.0,109.82,1208.0,159.91,1759.0,126.27,1389.0,1.09,12.0,6.91,YSD
280,103.88,831.0,103.88,831.0,133.0,1064.0,111.75,894.0,1.12,9.0,4.5,YSD
281,107.67,646.0,159.67,958.0,176.0,1056.0,159.67,958.0,1.17,7.0,4.33,YSD
282,118.22,1064.0,149.0,1341.0,149.0,1341.0,149.0,1341.0,1.33,12.0,8.78,YSD
283,110.0,3410.0,128.77,3992.0,149.0,4619.0,139.23,4316.0,1.32,41.0,17.74,YSD
284,126.3,1263.0,138.9,1389.0,184.6,1846.0,152.7,1527.0,1.2,12.0,6.5,YSD
285,118.4,592.0,186.6,933.0,211.8,1059.0,186.6,933.0,1.4,7.0,3.8,YSD
286,102.1,3165.0,115.74,3588.0,136.26,4224.0,130.61,4049.0,1.26,39.0,19.26,YSD
287,105.44,949.0,111.0,999.0,149.44,1345.0,138.0,1242.0,1.22,11.0,7.78,YSD
288,100.18,1703.0,112.88,1919.0,148.35,2522.0,126.82,2156.0,1.24,21.0,15.35,YSD
289,127.33,1528.0,172.83,2074.0,188.5,2262.0,172.83,2074.0,1.42,17.0,7.33,YSD
290,104.33,1252.0,115.75,1389.0,136.42,1637.0,130.08,1561.0,1.33,16.0,7.33,YSD
291,131.73,1449.0,142.64,1569.0,227.45,2502.0,161.18,1773.0,1.27,14.0,6.45,YSD
292,96.64,1063.0,96.64,1063.0,138.27,1521.0,133.55,1469.0,1.27,14.0,7.82,YSD
293,101.14,708.0,101.14,708.0,129.86,909.0,101.14,708.0,1.0,7.0,5.71,YSD
294,84.91,934.0,84.91,934.0,84.91,934.0,84.91,934.0,1.0,11.0,10.45,YSD
295,86.9,869.0,86.9,869.0,94.6,946.0,86.9,869.0,1.0,10.0,6.4,YSD
296,97.56,878.0,104.67,942.0,124.22,1118.0,124.22,1118.0,1.22,11.0,8.11,YSD
297,87.89,791.0,108.0,972.0,235.78,2122.0,143.22,1289.0,1.56,14.0,4.56,YSD
298,113.0,565.0,133.2,666.0,189.4,947.0,189.4,947.0,1.4,7.0,3.8,YSD
299,95.33,858.0,103.33,930.0,111.44,1003.0,103.33,930.0,1.11,10.0,5.67,YSD
300,100.69,2920.0,106.62,3092.0,180.1,5223.0,112.9,3274.0,1.14,33.0,17.0,YSD
301,84.5,1014.0,89.75,1077.0,107.92,1295.0,101.33,1216.0,1.17,14.0,8.42,YSD
302,96.0,1056.0,96.0,1056.0,96.0,1056.0,96.0,1056.0,1.0,11.0,7.55,YSD
303,101.2,1012.0,117.4,1174.0,136.1,1361.0,126.7,1267.0,1.3,13.0,9.3,YSD
304,97.69,1270.0,105.31,1369.0,167.77,2181.0,111.62,1451.0,1.15,15.0,11.54,YSD
305,119.6,1196.0,133.2,1332.0,157.1,1571.0,133.2,1332.0,1.1,11.0,6.2,YSD
306,97.4,1461.0,115.33,1730.0,173.87,2608.0,144.2,2163.0,1.53,23.0,11.8,YSD
307,88.0,1056.0,88.0,1056.0,174.33,2092.0,155.5,1866.0,1.58,19.0,13.42,YSD
308,94.25,754.0,102.38,819.0,124.62,997.0,124.62,997.0,1.25,10.0,6.38,YSD
309,106.54,3942.0,110.35,4083.0,128.14,4741.0,119.97,4439.0,1.14,42.0,26.05,YSD
310,103.78,1868.0,123.33,2220.0,127.61,2297.0,123.33,2220.0,1.17,21.0,12.94,YSD
311,109.4,1094.0,109.4,1094.0,203.2,2032.0,115.8,1158.0,1.1,11.0,5.3,YSD
312,125.71,2137.0,156.24,2656.0,156.24,2656.0,156.24,2656.0,1.24,21.0,11.82,YSD
313,144.17,865.0,144.17,865.0,181.67,1090.0,164.83,989.0,1.33,8.0,5.17,YSD
314,96.88,1647.0,110.71,1882.0,114.71,1950.0,110.71,1882.0,1.18,20.0,9.41,YSD
315,108.43,2494.0,108.43,2494.0,170.78,3928.0,114.04,2623.0,1.04,24.0,14.43,YSD
316,98.83,2273.0,106.35,2446.0,112.61,2590.0,112.61,2590.0,1.13,26.0,18.0,YSD
317,104.04,2705.0,119.92,3118.0,141.35,3675.0,129.92,3378.0,1.27,33.0,15.69,YSD
318,106.47,1597.0,118.93,1784.0,133.87,2008.0,123.33,1850.0,1.2,18.0,11.13,YSD
319,110.08,1321.0,110.08,1321.0,116.08,1393.0,110.08,1321.0,1.0,12.0,10.75,YSD
320,111.38,891.0,111.38,891.0,140.25,1122.0,111.38,891.0,1.0,8.0,5.0,YSD
321,111.75,1788.0,126.5,2024.0,145.5,2328.0,132.12,2114.0,1.25,20.0,12.31,YSD
322,100.3,2006.0,112.35,2247.0,200.95,4019.0,127.0,2540.0,1.3,26.0,12.7,YSD
323,146.0,438.0,146.0,438.0,233.67,701.0,233.67,701.0,1.33,4.0,3.67,YSD
324,99.64,1096.0,107.36,1181.0,122.91,1352.0,107.36,1181.0,1.09,12.0,7.82,YSD
325,104.67,628.0,114.67,688.0,178.0,1068.0,178.0,1068.0,1.5,9.0,3.67,YSD
326,110.64,1217.0,118.09,1299.0,152.82,1681.0,144.36,1588.0,1.36,15.0,7.55,YSD
327,113.29,1586.0,113.29,1586.0,113.29,1586.0,113.29,1586.0,1.0,14.0,12.64,YSD
328,103.0,1648.0,107.75,1724.0,123.81,1981.0,118.62,1898.0,1.12,18.0,14.06,YSD
329,112.0,1232.0,135.27,1488.0,151.55,1667.0,151.55,1667.0,1.27,14.0,8.73,YSD
330,83.43,1752.0,83.43,1752.0,93.43,1962.0,90.71,1905.0,1.05,22.0,15.33,YSD
331,115.72,2083.0,128.0,2304.0,140.83,2535.0,136.17,2451.0,1.22,22.0,12.28,YSD
332,103.91,1143.0,131.09,1442.0,147.73,1625.0,147.73,1625.0,1.36,15.0,6.64,YSD
333,102.5,1230.0,115.5,1386.0,115.5,1386.0,115.5,1386.0,1.17,14.0,10.25,YSD
334,100.25,1203.0,140.33,1684.0,239.83,2878.0,184.5,2214.0,1.58,19.0,10.0,YSD
335,104.53,1568.0,114.0,1710.0,125.67,1885.0,114.0,1710.0,1.13,17.0,10.4,YSD
336,121.94,2195.0,127.28,2291.0,138.94,2501.0,132.17,2379.0,1.11,20.0,12.11,YSD
337,124.5,1494.0,156.08,1873.0,170.58,2047.0,156.08,1873.0,1.25,15.0,6.83,YSD
338,117.42,1409.0,117.42,1409.0,148.67,1784.0,139.67,1676.0,1.17,14.0,8.83,YSD
339,117.67,1412.0,125.08,1501.0,144.75,1737.0,144.75,1737.0,1.17,14.0,9.42,YSD
340,111.12,2778.0,120.36,3009.0,168.28,4207.0,128.72,3218.0,1.16,29.0,18.6,YSD
341,97.5,1365.0,107.57,1506.0,120.5,1687.0,120.5,1687.0,1.21,17.0,8.93,YSD
342,109.73,1207.0,120.82,1329.0,134.73,1482.0,134.73,1482.0,1.27,14.0,8.18,YSD
343,113.93,1595.0,113.93,1595.0,162.86,2280.0,128.71,1802.0,1.07,15.0,11.5,YSD
344,120.6,1206.0,120.6,1206.0,202.9,2029.0,120.6,1206.0,1.0,10.0,5.2,YSD
345,119.29,2028.0,124.18,2111.0,124.18,2111.0,124.18,2111.0,1.06,18.0,12.71,YSD
346,115.67,1388.0,131.83,1582.0,137.33,1648.0,131.83,1582.0,1.17,14.0,9.33,YSD
347,117.42,1409.0,131.33,1576.0,149.33,1792.0,149.33,1792.0,1.17,14.0,9.58,YSD
348,100.1,1001.0,126.7,1267.0,138.6,1386.0,138.6,1386.0,1.5,15.0,8.3,YSD
0,139.75,2795.0,223.75,4475.0,246.5,4930.0,237.3,4746.0,1.65,33.0,11.8,YSL
1,132.62,2122.0,173.38,2774.0,210.31,3365.0,202.44,3239.0,1.62,26.0,7.69,YSL
2,134.86,1888.0,134.86,1888.0,175.29,2454.0,158.64,2221.0,1.21,17.0,7.21,YSL
3,131.88,3165.0,187.33,4496.0,209.04,5017.0,204.71,4913.0,1.67,40.0,12.62,YSL
4,106.95,2139.0,127.9,2558.0,282.25,5645.0,248.7,4974.0,2.15,43.0,11.15,YSL
5,134.97,4724.0,152.54,5339.0,274.86,9620.0,202.8,7098.0,1.51,53.0,17.97,YSL
6,136.73,3008.0,232.5,5115.0,391.95,8623.0,277.23,6099.0,2.0,44.0,11.95,YSL
7,134.65,4174.0,205.0,6355.0,262.32,8132.0,254.29,7883.0,1.84,57.0,16.48,YSL
8,113.69,1478.0,154.31,2006.0,387.0,5031.0,238.23,3097.0,2.15,28.0,6.0,YSL
9,127.18,2798.0,135.77,2987.0,194.73,4284.0,194.73,4284.0,1.59,35.0,10.5,YSL
10,138.81,5136.0,168.54,6236.0,212.24,7853.0,202.49,7492.0,1.54,57.0,20.24,YSL
11,109.32,3061.0,153.54,4299.0,170.25,4767.0,170.25,4767.0,1.61,45.0,15.18,YSL
12,122.22,1100.0,170.78,1537.0,281.78,2536.0,256.0,2304.0,2.44,22.0,4.33,YSL
13,178.5,3213.0,215.94,3887.0,301.33,5424.0,301.33,5424.0,1.83,33.0,8.67,YSL
14,107.57,2259.0,148.0,3108.0,481.43,10110.0,247.33,5194.0,1.81,38.0,11.62,YSL
15,115.91,3825.0,139.58,4606.0,225.24,7433.0,161.94,5344.0,1.36,45.0,17.21,YSL
16,116.55,1282.0,148.0,1628.0,168.73,1856.0,159.09,1750.0,1.27,14.0,5.0,YSL
